web-scraper-order,web-scraper-start-url,name,name-href,rating,release_date,duration,description
"1613479588-1067","https://www.imdb.com/chart/top?ref_=nv_mv_250","Mary and Max","https://www.imdb.com/title/tt0978762/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_185","8.1/10                    
                    164,835
                        
                                244 user
                                181 critic
                        
            

  Rate This123456789100","9 April 2009 (Australia)","1h 32min","A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York."
"1613479349-1003","https://www.imdb.com/chart/top?ref_=nv_mv_250","Tangerines","https://www.imdb.com/title/tt2991224/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_249","8.2/10                    
                    40,759
                        
                                97 user
                                121 critic
                        
            

  Rate This123456789100","18 September 2015 (UK)","1h 27min","In 1992, war rages in Abkhazia, a breakaway region of Georgia. An Estonian man Ivo has decided to stay behind and harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo takes him in."
"1613479901-1164","https://www.imdb.com/chart/top?ref_=nv_mv_250","Taare Zameen Par","https://www.imdb.com/title/tt0986264/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_88","8.4/10                    
                    169,681
                        
                                412 user
                                35 critic
                        
            

  Rate This123456789100","21 December 2007 (UK)","2h 45min","An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school."
"1613479908-1166","https://www.imdb.com/chart/top?ref_=nv_mv_250","Star Wars: Return of the Jedi","https://www.imdb.com/title/tt0086190/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_86","8.3/10                    
                    953,041
                        
                                869 user
                                204 critic
                        
            

  Rate This123456789100","2 June 1983 (UK)","2h 11min","After a daring mission to rescue Han Solo from Jabba the Hutt, the Rebels dispatch to Endor to destroy the second Death Star. Meanwhile, Luke struggles to help Darth Vader back from the dark side without falling into the Emperor's trap."
"1613479368-1007","https://www.imdb.com/chart/top?ref_=nv_mv_250","The Help","https://www.imdb.com/title/tt1454029/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_245","8.0/10                    
                    429,685
                        
                                594 user
                                395 critic
                        
            

  Rate This123456789100","26 October 2011 (UK)","2h 26min","An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis."
"1613480005-1193","https://www.imdb.com/chart/top?ref_=nv_mv_250","The Lives of Others","https://www.imdb.com/title/tt0405094/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_59","8.4/10                    
                    359,849
                        
                                521 user
                                224 critic
                        
            

  Rate This123456789100","13 April 2007 (UK)","2h 17min","In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives."
"1613479776-1125","https://www.imdb.com/chart/top?ref_=nv_mv_250","Monty Python and the Holy Grail","https://www.imdb.com/title/tt0071853/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_127","8.2/10                    
                    501,955
                        
                                793 user
                                104 critic
                        
            

  Rate This123456789100","25 May 1975 (UK)","1h 31min","King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles."
"1613480046-1206","https://www.imdb.com/chart/top?ref_=nv_mv_250","Grave of the Fireflies","https://www.imdb.com/title/tt0095327/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_46","8.5/10                    
                    236,423
                        
                                785 user
                                132 critic
                        
            

  Rate This123456789100","7 April 1989 (UK)","1h 29min","A young boy and his little sister struggle to survive in Japan during World War II."
"1613479822-1139","https://www.imdb.com/chart/top?ref_=nv_mv_250","Lawrence of Arabia","https://www.imdb.com/title/tt0056172/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_113","8.3/10                    
                    268,872
                        
                                700 user
                                155 critic
                        
            

  Rate This123456789100","11 December 1962 (UK)","3h 48min","The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks."
"1613479530-1049","https://www.imdb.com/chart/top?ref_=nv_mv_250","12 Years a Slave","https://www.imdb.com/title/tt2024544/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_203","8.1/10                    
                    642,517
                        
                                899 user
                                483 critic
                        
            

  Rate This123456789100","10 January 2014 (UK)","2h 14min","In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery."
"1613479700-1101","https://www.imdb.com/chart/top?ref_=nv_mv_250","Three Billboards Outside Ebbing, Missouri","https://www.imdb.com/title/tt5027774/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_151","8.2/10                    
                    435,300
                        
                                1,252 user
                                580 critic
                        
            

  Rate This123456789100","12 January 2018 (UK)","1h 55min","A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit."
"1613480069-1213","https://www.imdb.com/chart/top?ref_=nv_mv_250","Modern Times","https://www.imdb.com/title/tt0027977/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_39","8.5/10                    
                    218,702
                        
                                316 user
                                117 critic
                        
            

  Rate This123456789100","11 February 1936 (UK)","1h 27min","The Tramp struggles to live in modern industrial society with the help of a young homeless woman."
"1613479662-1089","https://www.imdb.com/chart/top?ref_=nv_mv_250","The Sixth Sense","https://www.imdb.com/title/tt0167404/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_163","8.1/10                    
                    913,460
                        
                                2,255 user
                                265 critic
                        
            

  Rate This123456789100","5 November 1999 (UK)","1h 47min","A boy who communicates with spirits seeks the help of a disheartened child psychologist."
"1613479760-1120","https://www.imdb.com/chart/top?ref_=nv_mv_250","Children of Heaven","https://www.imdb.com/title/tt0118849/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_132","8.3/10                    
                    65,691
                        
                                190 user
                                60 critic
                        
            

  Rate This123456789100","1997 (Iran)","1h 29min","After a boy loses his sister's pair of shoes, he goes on a series of adventures in order to find them. When he can't, he tries a new way to ""win"" a new pair."
"1613479392-1014","https://www.imdb.com/chart/top?ref_=nv_mv_250","Rififi","https://www.imdb.com/title/tt0048021/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_238","8.1/10                    
                    29,061
                        
                                137 user
                                101 critic
                        
            

  Rate This123456789100","June 1955 (UK)","1h 58min","Four men plan a technically perfect crime, but the human element intervenes..."
"1613479624-1078","https://www.imdb.com/chart/top?ref_=nv_mv_250","Memories of Murder","https://www.imdb.com/title/tt0353969/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_174","8.1/10                    
                    140,713
                        
                                284 user
                                161 critic
                        
            

  Rate This123456789100","13 August 2004 (UK)","2h 11min","In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit."
"1613479709-1104","https://www.imdb.com/chart/top?ref_=nv_mv_250","Raging Bull","https://www.imdb.com/title/tt0081398/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_148","8.2/10                    
                    322,782
                        
                                615 user
                                147 critic
                        
            

  Rate This123456789100","19 February 1981 (UK)","2h 9min","The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it."
"1613479841-1145","https://www.imdb.com/chart/top?ref_=nv_mv_250","1917","https://www.imdb.com/title/tt8579674/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_107","8.3/10                    
                    432,470
                        
                                3,097 user
                                489 critic
                        
            

  Rate This123456789100","10 January 2020 (UK)","1h 59min","April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
"1613479993-1189","https://www.imdb.com/chart/top?ref_=nv_mv_250","The Shining","https://www.imdb.com/title/tt0081505/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_63","8.4/10                    
                    901,310
                        
                                1,942 user
                                372 critic
                        
            

  Rate This123456789100","5 October 1980 (UK)","2h 26min","A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future."
"1613479930-1173","https://www.imdb.com/chart/top?ref_=nv_mv_250","Capernaum","https://www.imdb.com/title/tt8267604/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_79","8.4/10                    
                    63,633
                        
                                391 user
                                188 critic
                        
            

  Rate This123456789100","22 February 2019 (UK)","2h 6min","While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect."
"1613479465-1029","https://www.imdb.com/chart/top?ref_=nv_mv_250","La Haine","https://www.imdb.com/title/tt0113247/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_223","8.1/10                    
                    151,030
                        
                                233 user
                                127 critic
                        
            

  Rate This123456789100","17 November 1995 (UK)","1h 38min","24 hours in the lives of three young men in the French suburbs the day after a violent riot."
"1613480111-1226","https://www.imdb.com/chart/top?ref_=nv_mv_250","Saving Private Ryan","https://www.imdb.com/title/tt0120815/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_26","8.6/10                    
                    1,239,713
                        
                                2,667 user
                                268 critic
                        
            

  Rate This123456789100","11 September 1998 (UK)","2h 49min","Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action."
"1613480027-1200","https://www.imdb.com/chart/top?ref_=nv_mv_250","Alien","https://www.imdb.com/title/tt0078748/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_52","8.4/10                    
                    790,088
                        
                                1,510 user
                                301 critic
                        
            

  Rate This123456789100","6 September 1979 (UK)","1h 57min","After a space merchant vessel receives an unknown transmission as a distress call, one of the crew is attacked by a mysterious life form and they soon realize that its life cycle has merely begun."
"1613479445-1023","https://www.imdb.com/chart/top?ref_=nv_mv_250","Gangs of Wasseypur","https://www.imdb.com/title/tt1954470/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_229","8.2/10                    
                    82,692
                        
                                255 user
                                114 critic
                        
            

  Rate This123456789100","22 June 2012 (India)","5h 21min","A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations."
"1613479728-1110","https://www.imdb.com/chart/top?ref_=nv_mv_250","Pan's Labyrinth","https://www.imdb.com/title/tt0457430/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_142","8.2/10                    
                    620,073
                        
                                1,302 user
                                459 critic
                        
            

  Rate This123456789100","24 November 2006 (UK)","1h 58min","In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world."
"1613479515-1044","https://www.imdb.com/chart/top?ref_=nv_mv_250","Dead Poets Society","https://www.imdb.com/title/tt0097165/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_208","8.1/10                    
                    427,384
                        
                                664 user
                                108 critic
                        
            

  Rate This123456789100","22 September 1989 (UK)","2h 8min","Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression."
"1613479408-1019","https://www.imdb.com/chart/top?ref_=nv_mv_250","Time of the Gypsies","https://www.imdb.com/title/tt0097223/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_233","8.2/10                    
                    26,723
                        
                                299 user
                                32 critic
                        
            

  Rate This123456789100","30 November 1990 (UK)","2h 22min","In this luminous tale set in the area around Sarajevo and in Italy, Perhan, an engaging young Romany (gypsy) with telekinetic powers, is seduced by the quick-cash world of petty crime, which threatens to destroy him and those he loves."
"1613479721-1108","https://www.imdb.com/chart/top?ref_=nv_mv_250","There Will Be Blood","https://www.imdb.com/title/tt0469494/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_144","8.2/10                    
                    519,347
                        
                                1,370 user
                                344 critic
                        
            

  Rate This123456789100","15 February 2008 (UK)","2h 38min","A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business."
"1613479478-1033","https://www.imdb.com/chart/top?ref_=nv_mv_250","Into the Wild","https://www.imdb.com/title/tt0758758/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_219","8.1/10                    
                    574,606
                        
                                991 user
                                245 critic
                        
            

  Rate This123456789100","9 November 2007 (UK)","2h 28min","After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life."
"1613479521-1046","https://www.imdb.com/chart/top?ref_=nv_mv_250","Mad Max: Fury Road","https://www.imdb.com/title/tt1392190/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_206","8.1/10                    
                    885,159
                        
                                2,091 user
                                831 critic
                        
            

  Rate This123456789100","14 May 2015 (UK)","2h","In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max."
"1613479481-1034","https://www.imdb.com/chart/top?ref_=nv_mv_250","Logan","https://www.imdb.com/title/tt3315342/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_218","8.1/10                    
                    650,282
                        
                                1,610 user
                                645 critic
                        
            

  Rate This123456789100","1 March 2017 (UK)","2h 17min","In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety."
"1613479405-1018","https://www.imdb.com/chart/top?ref_=nv_mv_250","Nausicaä of the Valley of the Wind","https://www.imdb.com/title/tt0087544/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_234","8.1/10                    
                    151,576
                        
                                255 user
                                131 critic
                        
            

  Rate This123456789100","12 June 1987 (UK)","1h 57min","Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet."
"1613479534-1050","https://www.imdb.com/chart/top?ref_=nv_mv_250","Le Mans '66","https://www.imdb.com/title/tt1950186/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_202","8.1/10                    
                    294,712
                        
                                1,431 user
                                358 critic
                        
            

  Rate This123456789100","15 November 2019 (UK)","2h 32min","American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966."
"1613479607-1073","https://www.imdb.com/chart/top?ref_=nv_mv_250","Gran Torino","https://www.imdb.com/title/tt1205489/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_179","8.1/10                    
                    722,019
                        
                                1,023 user
                                374 critic
                        
            

  Rate This123456789100","27 February 2009 (UK)","1h 56min","Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino."
"1613480015-1196","https://www.imdb.com/chart/top?ref_=nv_mv_250","Raiders of the Lost Ark","https://www.imdb.com/title/tt0082971/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_56","8.4/10                    
                    886,148
                        
                                971 user
                                260 critic
                        
            

  Rate This123456789100","30 July 1981 (UK)","1h 55min","In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before Adolf Hitler's Nazis can obtain its awesome powers."
"1613479656-1087","https://www.imdb.com/chart/top?ref_=nv_mv_250","Jurassic Park","https://www.imdb.com/title/tt0107290/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_165","8.1/10                    
                    869,959
                        
                                1,192 user
                                359 critic
                        
            

  Rate This123456789100","16 July 1993 (UK)","2h 7min","A pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose."
"1613479958-1180","https://www.imdb.com/chart/top?ref_=nv_mv_250","Once Upon a Time in America","https://www.imdb.com/title/tt0087843/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_72","8.4/10                    
                    312,554
                        
                                714 user
                                132 critic
                        
            

  Rate This123456789100","5 October 1984 (UK)","3h 49min","A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life."
"1613479375-1009","https://www.imdb.com/chart/top?ref_=nv_mv_250","The Invisible Guest","https://www.imdb.com/title/tt4857264/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_243","8.1/10                    
                    143,173
                        
                                451 user
                                68 critic
                        
            

  Rate This123456789100","1 July 2017 (UK)","1h 46min","A successful entrepreneur accused of murder and a witness preparation expert have less than three hours to come up with an impregnable defense."
"1613479927-1172","https://www.imdb.com/chart/top?ref_=nv_mv_250","Das Boot","https://www.imdb.com/title/tt0082096/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_80","8.3/10                    
                    232,545
                        
                                526 user
                                112 critic
                        
            

  Rate This123456789100","17 September 1981 (West Germany)","2h 29min","The claustrophobic world of a WWII German U-boat; boredom, filth and sheer terror."
"1613479671-1092","https://www.imdb.com/chart/top?ref_=nv_mv_250","The Thing","https://www.imdb.com/title/tt0084787/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_160","8.1/10                    
                    372,333
                        
                                1,167 user
                                356 critic
                        
            

  Rate This123456789100","26 August 1982 (UK)","1h 49min","A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims."
"1613479659-1088","https://www.imdb.com/chart/top?ref_=nv_mv_250","Trainspotting","https://www.imdb.com/title/tt0117951/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_164","8.1/10                    
                    636,091
                        
                                640 user
                                151 critic
                        
            

  Rate This123456789100","23 February 1996 (UK)","1h 33min","Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends."
"1613479835-1143","https://www.imdb.com/chart/top?ref_=nv_mv_250","Taxi Driver","https://www.imdb.com/title/tt0075314/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_109","8.2/10                    
                    727,352
                        
                                1,225 user
                                296 critic
                        
            

  Rate This123456789100","19 August 1976 (UK)","1h 54min","A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute."
"1613480094-1221","https://www.imdb.com/chart/top?ref_=nv_mv_250","Leon","https://www.imdb.com/title/tt0110413/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_31","8.5/10                    
                    1,038,708
                        
                                1,252 user
                                143 critic
                        
            

  Rate This123456789100","3 February 1995 (UK)","1h 50min","Mathilda, a 12-year-old girl, is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade."
"1613480091-1220","https://www.imdb.com/chart/top?ref_=nv_mv_250","Harakiri","https://www.imdb.com/title/tt0056058/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RYKJQJ4X4CJ8G8NDRW3F&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_32","8.6/10                    
                    42,546
                        
                                263 user
                                77 critic
                        
            

  Rate This123456789100","16 September 1962 (Japan)","2h 13min","When a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity."
